Model,ROC_AUC,PR_AUC,TrainingTime,Std_Threshold,Std_Accuracy,Std_Precision,Std_Recall,Std_F1,Opt_Threshold,Opt_Accuracy,Opt_Precision,Opt_Recall,Opt_F1
30min|win=48|f=19-ultimate-Nested,0.9093637804222754,0.9263249290232765,1235.9756853580475,0.5,0.8247218788627936,0.8665549972082636,0.7675568743818002,0.8140571728297928,0.4022882878780365,0.8304079110012361,0.834,0.8249258160237388,0.8294380905022377
