Model,ROC_AUC,PR_AUC,TrainingTime,Std_Threshold,Std_Accuracy,Std_Precision,Std_Recall,Std_F1,Opt_Threshold,Opt_Accuracy,Opt_Precision,Opt_Recall,Opt_F1
30min|win=48|f=13-service_moderate-CIFG,0.9072818863974286,0.9244163506015968,449.59796261787415,0.5,0.8254635352286773,0.8518716577540107,0.787833827893175,0.8186022610483042,0.4065325856208801,0.8187886279357232,0.8058851447555766,0.8397626112759644,0.8224751755873093
