Model,ROC_AUC,PR_AUC,TrainingTime,Std_Threshold,Std_Accuracy,Std_Precision,Std_Recall,Std_F1,Opt_Threshold,Opt_Accuracy,Opt_Precision,Opt_Recall,Opt_F1,Epochs,Batch_Size,LR,Optimizer,Rolling_Means
30min|win=48|f=19-SMOTE-Nested,0.909043526644381,0.925857644234391,1292.808814048767,0.5,0.8257107540173053,0.8471270426989984,0.794757665677547,0.8201071701964787,0.43547308444976807,0.8227441285537701,0.8190709046454768,0.8283877349159249,0.82370297516597,100,128,0.001,SGD,N/A
