Model,ROC_AUC,PR_AUC,TrainingTime,Std_Threshold,Std_Accuracy,Std_Precision,Std_Recall,Std_F1,Opt_Threshold,Opt_Accuracy,Opt_Precision,Opt_Recall,Opt_F1
30min|win=48|f=18-service_full-Peephole,0.9088323058320903,0.9271292416448409,1013.0975427627563,0.5,0.8304079110012361,0.8830275229357798,0.76162215628091,0.8178438661710037,0.43371182680130005,0.8276885043263288,0.8470403352540598,0.7997032640949555,0.8226914271177818
