Model,ROC_AUC,PR_AUC,TrainingTime,Std_Threshold,Std_Accuracy,Std_Precision,Std_Recall,Std_F1,Opt_Threshold,Opt_Accuracy,Opt_Precision,Opt_Recall,Opt_F1
30min|win=48|f=18-service_full-CIFG,0.9089142027905595,0.9265773687432146,678.4799084663391,0.5,0.8254635352286773,0.8671875,0.7685459940652819,0.8148925013109596,0.3932289183139801,0.8207663782447466,0.8152649489547885,0.8293768545994066,0.8222603579308654
