Model,ROC_AUC,PR_AUC,TrainingTime,Std_Threshold,Std_Accuracy,Std_Precision,Std_Recall,Std_F1,Opt_Threshold,Opt_Accuracy,Opt_Precision,Opt_Recall,Opt_F1
30min|win=48|f=19-ultimate-Optimized,0.9093686697929302,0.9265152990993083,762.5083620548248,0.5,0.826946847960445,0.8676307007786429,0.771513353115727,0.8167539267015707,0.42496928572654724,0.8284301606922126,0.8412127440904419,0.8095944609297725,0.8251008064516129
